"I alt","2024","H10 Grundskole",42683,19059,7045,6698,9881
"I alt","2024","H20 Gymnasiale uddannelser",15363,9722,2603,1559,1479
"I alt","2024","H30 Erhvervsfaglige uddannelser",190517,118878,34664,18380,18595
"I alt","2024","H40 Korte videregående uddannelser, KVU",40121,27434,7855,2537,2295
"I alt","2024","H60 Bacheloruddannelser, BACH",10496,7382,2117,506,491
"I alt","2024","H70 Lange videregående uddannelser, LVU",87662,63550,17924,3096,3092
